,time,product,high_price,coin_open_interest_close,funding_rate,sell_coin_volume,search_resolution,search_end_time,liquidations_dollar_volume,dollar_open_interest_high,total_trades,dollar_open_interest_close,coin_open_interest_low,buy_liquidations,liquidations_coin_volume,buy_trades,dollar_volume,buy_dollar_volume,sell_liquidations,sell_dollar_volume,low_price,buy_coin_volume,coin_open_interest_high,premium,open_price,dollar_open_interest_low,search_start_time,_id,sell_liquidations_dollar_volume,coin_volume,close_price,buy_liquidations_coin_volume,exchange,sell_liquidations_coin_volume,buy_liquidations_dollar_volume,coin,sell_trades,search_params
1030,2024-01-01 17:11:00,ETHUSDT,2316.63,798765.374,0.00043443,349.125,1.0,2024-01-02T00:00:00+00:00,0.0,1850105548.206,1547,1850105548.206,798689.624,0,0.0,1185,3013455.172999999,2204865.388999997,0,808589.7840000006,2314.69,952.076,798765.374,2.2142464829,2314.75,1848719473.048,2024-01-01T00:00:00+00:00,65afd1228f0cfa8b0b017415,0.0,1301.201,2316.48,0.0,binance-futures,0.0,0.0,ETH,362,
1031,2024-01-01 17:12:00,ETHUSDT,2318.94,798564.603,0.00043443,801.647,1.0,2024-01-02T00:00:00+00:00,0.0,1851440328.434,1944,1851440328.434,798559.216,0,0.0,1392,4518712.635,2660521.310999994,0,1858191.3239999996,2316.44,1147.815,798765.374,2.2877489184,2316.48,1850105548.206,2024-01-01T00:00:00+00:00,65afd1238f0cfa8b0b017419,0.0,1949.462,2318.68,0.0,binance-futures,0.0,0.0,ETH,552,
1032,2024-01-01 17:13:00,ETHUSDT,2318.69,798924.551,0.00043505,1190.684,1.0,2024-01-02T00:00:00+00:00,0.0,1851467143.874,1985,1851128097.254,798564.603,0,0.0,721,6253392.090999987,3494046.3379999897,0,2759345.752999995,2316.47,1508.017,798924.551,2.2463650178,2318.68,1850589027.845,2024-01-01T00:00:00+00:00,65afd1238f0cfa8b0b01741d,0.0,2698.701,2317.44,0.0,binance-futures,0.0,0.0,ETH,1264,
1033,2024-01-01 17:14:00,ETHUSDT,2318.1,798717.855,0.0004357,333.199,1.0,2024-01-02T00:00:00+00:00,0.0,1851885762.194,904,1850749077.713,798691.841,0,0.0,434,1808627.8789999988,1036303.919,0,772323.9599999995,2317.15,447.105,798924.551,2.2435120249,2317.44,1850749077.713,2024-01-01T00:00:00+00:00,65afd1238f0cfa8b0b017421,0.0,780.304,2317.43,0.0,binance-futures,0.0,0.0,ETH,470,
1034,2024-01-01 17:15:00,ETHUSDT,2317.99,798645.751,0.00043603,732.523,1.0,2024-01-02T00:00:00+00:00,0.0,1851252269.962,1196,1850006976.989,798621.614,0,0.0,447,2631892.892999995,934570.3610000015,0,1697322.532000003,2316.22,403.332,798717.855,2.1722998995,2317.43,1850006976.989,2024-01-01T00:00:00+00:00,65afd1248f0cfa8b0b017425,0.0,1135.855,2316.22,0.0,binance-futures,0.0,0.0,ETH,749,
1035,2024-01-01 17:16:00,ETHUSDT,2316.48,799070.085,0.00043603,888.189,1.0,2024-01-02T00:00:00+00:00,0.0,1850066777.191,1180,1849927153.784,798645.751,0,0.0,318,2703160.758000004,646383.4699999995,0,2056777.288000006,2314.96,279.147,799070.085,1.9000465494,2316.22,1849124226.742,2024-01-01T00:00:00+00:00,65afd1248f0cfa8b0b017429,0.0,1167.336,2315.11,0.0,binance-futures,0.0,0.0,ETH,862,
1036,2024-01-01 17:17:00,ETHUSDT,2316.91,799086.528,0.00043585,121.639,1.0,2024-01-02T00:00:00+00:00,0.0,1851189848.318,865,1851189848.318,799070.085,0,0.0,653,999428.5010000004,717769.4349999999,0,281659.0659999997,2315.11,309.945,799086.528,2.0819943103,2315.11,1849927153.784,2024-01-01T00:00:00+00:00,65afd1248f0cfa8b0b01742d,0.0,431.584,2316.91,0.0,binance-futures,0.0,0.0,ETH,212,
1037,2024-01-01 17:18:00,ETHUSDT,2317.36,799079.095,0.00043538,224.711,1.0,2024-01-02T00:00:00+00:00,0.0,1851484051.393,681,1850747091.929,799079.095,0,0.0,260,779462.0509999983,258933.1430000002,0,520528.9079999998,2315.81,111.789,799104.848,2.0230539121,2316.91,1850582989.095,2024-01-01T00:00:00+00:00,65afd1248f0cfa8b0b017431,0.0,336.5,2316.09,0.0,binance-futures,0.0,0.0,ETH,421,
1038,2024-01-01 17:19:00,ETHUSDT,2316.1,799047.164,0.00043531,174.176,1.0,2024-01-02T00:00:00+00:00,0.0,1850747091.929,378,1850353517.675,799047.164,0,0.0,139,538391.8740000001,135057.5520000001,0,403334.322,2315.36,58.324,799083.592,1.9176952624,2316.09,1850166185.573,2024-01-01T00:00:00+00:00,65afd1258f0cfa8b0b017435,0.0,232.5,2315.69,0.0,binance-futures,0.0,0.0,ETH,239,
1039,2024-01-01 17:20:00,ETHUSDT,2315.7,799114.088,0.00043481,200.611,1.0,2024-01-02T00:00:00+00:00,0.0,1850353517.675,742,1849983348.495,799047.164,0,0.0,328,1075905.1769999987,611455.9159999997,0,464449.261,2314.7,264.11,799114.088,1.8501451131,2315.69,1849562460.982,2024-01-01T00:00:00+00:00,65afd1258f0cfa8b0b017439,0.0,464.721,2315.22,0.0,binance-futures,0.0,0.0,ETH,414,
1040,2024-01-01 17:21:00,ETHUSDT,2315.23,799046.407,0.00043481,362.957,1.0,2024-01-02T00:00:00+00:00,0.0,1850003998.33,793,1848713719.556,799046.407,0,0.0,179,1079914.462,239971.248,0,839943.2139999999,2313.64,103.689,799114.088,1.8582966049,2315.22,1848713719.556,2024-01-01T00:00:00+00:00,65afd1258f0cfa8b0b01743d,0.0,466.646,2313.65,0.0,binance-futures,0.0,0.0,ETH,614,
1041,2024-01-01 17:22:00,ETHUSDT,2315.14,799279.198,0.00043417,90.673,1.0,2024-01-02T00:00:00+00:00,0.0,1850254119.076,710,1850254119.076,799032.274,0,0.0,518,1432558.6709999994,1222694.0400000005,0,209864.6310000001,2313.64,528.336,799279.198,1.9585123795,2313.65,1848705729.091,2024-01-01T00:00:00+00:00,65afd1268f0cfa8b0b017441,0.0,619.009,2314.99,0.0,binance-futures,0.0,0.0,ETH,192,
1042,2024-01-01 17:23:00,ETHUSDT,2315.17,799266.294,0.00043357,53.448,1.0,2024-01-02T00:00:00+00:00,0.0,1850254119.076,292,1850134317.988,799263.627,0,0.0,165,266329.5389999999,142603.0900000002,0,123726.449,2314.77,61.601,799279.198,1.9514598593,2314.99,1850013392.587,2024-01-01T00:00:00+00:00,65afd1268f0cfa8b0b017445,0.0,115.049,2315.17,0.0,binance-futures,0.0,0.0,ETH,127,
1043,2024-01-01 17:24:00,ETHUSDT,2316.02,799247.114,0.00043346,65.556,1.0,2024-01-02T00:00:00+00:00,0.0,1850779043.877,390,1850778498.942,799230.421,0,0.0,271,485454.7199999994,333629.9189999995,0,151824.8010000001,2315.16,144.077,799266.294,2.0097531573,2315.17,1850134317.988,2024-01-01T00:00:00+00:00,65afd1268f0cfa8b0b017449,0.0,209.633,2316.01,0.0,binance-futures,0.0,0.0,ETH,119,
1044,2024-01-01 17:25:00,ETHUSDT,2316.99,799202.698,0.00043346,342.32,1.0,2024-01-02T00:00:00+00:00,0.0,1851416568.366,959,1851416568.366,799202.698,0,0.0,581,1337537.068999996,544622.7840000001,0,792914.2850000006,2315.7,235.138,799269.272,2.1047061839,2316.01,1850713687.759,2024-01-01T00:00:00+00:00,65afd1278f0cfa8b0b01744d,0.0,577.458,2316.98,0.0,binance-futures,0.0,0.0,ETH,378,
1045,2024-01-01 17:26:00,ETHUSDT,2319.0,799276.973,0.00043397,552.904,1.0,2024-01-02T00:00:00+00:00,0.0,1853523300.387,1603,1853515307.617,799202.698,0,0.0,1094,3658241.893999993,2376738.0759999924,0,1281503.818,2316.38,1025.247,799276.973,2.2065051182,2316.98,1851260681.458,2024-01-01T00:00:00+00:00,65afd1278f0cfa8b0b017451,0.0,1578.151,2319.0,0.0,binance-futures,0.0,0.0,ETH,509,
1046,2024-01-01 17:27:00,ETHUSDT,2319.14,798940.038,0.00043449,1690.943,1.0,2024-01-02T00:00:00+00:00,0.0,1853635199.163,2335,1850289202.205,798940.038,0,0.0,821,8191772.464000001,4271740.838999993,0,3920031.624999996,2315.52,1843.629,799276.973,1.7878423121,2319.0,1850113435.397,2024-01-01T00:00:00+00:00,65afd1278f0cfa8b0b017455,0.0,3534.572,2315.52,0.0,binance-futures,0.0,0.0,ETH,1514,
1047,2024-01-01 17:28:00,ETHUSDT,2316.85,798612.501,0.00043456,1426.714,1.0,2024-01-02T00:00:00+00:00,0.0,1851229654.085,2775,1849858080.566,798612.501,0,0.0,1655,9894764.161999997,6591008.931999995,0,3303755.2299999986,2314.19,2847.102,799106.086,1.8759791915,2315.52,1848907035.94,2024-01-01T00:00:00+00:00,65afd1278f0cfa8b0b017459,0.0,4273.816,2316.74,0.0,binance-futures,0.0,0.0,ETH,1120,
1048,2024-01-01 17:29:00,ETHUSDT,2317.29,798596.039,0.00043395,305.245,1.0,2024-01-02T00:00:00+00:00,0.0,1850472537.257,484,1850075499.71,798580.038,0,0.0,207,942547.9820000004,235290.84,0,707257.142,2316.51,101.557,798612.501,2.1600310825,2316.74,1849858080.566,2024-01-01T00:00:00+00:00,65afd1288f0cfa8b0b01745d,0.0,406.802,2316.67,0.0,binance-futures,0.0,0.0,ETH,277,
1049,2024-01-01 17:30:00,ETHUSDT,2318.21,798660.357,0.00043395,295.848,1.0,2024-01-02T00:00:00+00:00,0.0,1851067642.94,816,1851062554.507,798519.489,0,0.0,474,1499577.7050000029,813869.0809999981,0,685708.6240000002,2316.66,351.191,798660.357,2.1795589068,2316.67,1850075499.71,2024-01-01T00:00:00+00:00,65afd1288f0cfa8b0b017461,0.0,647.039,2317.95,0.0,binance-futures,0.0,0.0,ETH,342,
1050,2024-01-01 17:31:00,ETHUSDT,2317.96,798681.291,0.0004341,475.351,1.0,2024-01-02T00:00:00+00:00,0.0,1851069400.599,782,1850273910.225,798660.357,0,0.0,147,1398254.7189999982,296629.783,0,1101624.935999998,2316.67,128.022,798726.807,2.1552412774,2317.95,1850271732.005,2024-01-01T00:00:00+00:00,65afd1288f0cfa8b0b017465,0.0,603.373,2316.96,0.0,binance-futures,0.0,0.0,ETH,635,
1051,2024-01-01 17:32:00,ETHUSDT,2317.1,798470.641,0.00043462,931.115,1.0,2024-01-02T00:00:00+00:00,0.0,1850394235.794,1027,1848651166.869,798470.641,0,0.0,278,2789892.207000001,632951.2449999999,0,2156940.9620000008,2315.13,273.272,798681.291,2.1474290942,2316.96,1848651166.869,2024-01-01T00:00:00+00:00,65afd1298f0cfa8b0b017469,0.0,1204.387,2315.24,0.0,binance-futures,0.0,0.0,ETH,749,
1052,2024-01-01 17:33:00,ETHUSDT,2316.16,798444.485,0.00043496,155.994,1.0,2024-01-02T00:00:00+00:00,0.0,1849318573.393,650,1848710376.124,798374.651,0,0.0,348,977961.0779999983,616697.4959999992,0,361263.5820000002,2315.14,266.316,798470.641,2.2149083231,2315.24,1848643182.162,2024-01-01T00:00:00+00:00,65afd1298f0cfa8b0b01746d,0.0,422.31,2315.15,0.0,binance-futures,0.0,0.0,ETH,302,
1053,2024-01-01 17:34:00,ETHUSDT,2315.95,798522.006,0.00043496,385.212,1.0,2024-01-02T00:00:00+00:00,0.0,1849128870.555,803,1848969719.673,798444.485,0,0.0,440,2240870.3459999976,1348905.0920000004,0,891965.2540000002,2314.89,582.623,798522.006,2.1706385959,2315.15,1848398982.775,2024-01-01T00:00:00+00:00,65afd1298f0cfa8b0b017471,0.0,967.835,2315.45,0.0,binance-futures,0.0,0.0,ETH,363,
1054,2024-01-01 17:35:00,ETHUSDT,2316.24,798417.647,0.00043491,140.296,1.0,2024-01-02T00:00:00+00:00,0.0,1849289182.144,541,1849023491.981,798417.647,0,0.0,229,689566.5649999994,364649.5599999995,0,324917.005,2315.45,157.46,798522.006,2.1768108642,2315.45,1848853027.133,2024-01-01T00:00:00+00:00,65afd1298f0cfa8b0b017475,0.0,297.756,2315.79,0.0,binance-futures,0.0,0.0,ETH,312,
1055,2024-01-01 17:36:00,ETHUSDT,2316.2,798425.238,0.00043494,228.706,1.0,2024-01-02T00:00:00+00:00,0.0,1849177628.927,578,1848814173.737,798365.477,0,0.0,182,793086.3709999957,263437.7829999999,0,529648.5880000022,2315.57,113.756,798425.238,2.1876148994,2315.79,1848659619.666,2024-01-01T00:00:00+00:00,65afd12a8f0cfa8b0b017479,0.0,342.462,2315.58,0.0,binance-futures,0.0,0.0,ETH,396,
1056,2024-01-01 17:37:00,ETHUSDT,2315.64,798003.275,0.00043506,1101.803,1.0,2024-01-02T00:00:00+00:00,0.0,1848819702.225,640,1847038723.435,798003.275,0,0.0,99,2706974.465999999,155721.569,0,2551252.8969999985,2314.57,67.258,798425.238,2.1789467048,2315.58,1847034440.217,2024-01-01T00:00:00+00:00,65afd12a8f0cfa8b0b01747d,0.0,1169.061,2314.57,0.0,binance-futures,0.0,0.0,ETH,541,
1057,2024-01-01 17:38:00,ETHUSDT,2314.58,797954.878,0.00043515,142.658,1.0,2024-01-02T00:00:00+00:00,0.0,1847038751.716,560,1846667076.412,797954.878,0,0.0,216,1104232.6809999985,774073.3069999992,0,330159.3740000005,2314.04,334.489,798014.58,2.1136390996,2314.57,1846659096.863,2024-01-01T00:00:00+00:00,65afd12a8f0cfa8b0b017481,0.0,477.147,2314.25,0.0,binance-futures,0.0,0.0,ETH,344,
1058,2024-01-01 17:39:00,ETHUSDT,2314.25,797873.768,0.00043515,263.121,1.0,2024-01-02T00:00:00+00:00,0.0,1846667076.412,561,1845880962.268,797873.768,0,0.0,137,783060.987000002,174246.6460000002,0,608814.3410000012,2313.29,75.314,797954.878,1.9935638997,2314.25,1845872983.53,2024-01-01T00:00:00+00:00,65afd12a8f0cfa8b0b017485,0.0,338.435,2313.5,0.0,binance-futures,0.0,0.0,ETH,424,
1059,2024-01-01 17:40:00,ETHUSDT,2314.63,797810.875,0.00043504,279.089,1.0,2024-01-02T00:00:00+00:00,0.0,1846714410.929,1038,1846174255.294,797786.947,0,0.0,675,2177446.190999995,1531654.798999995,0,645791.3919999998,2313.49,661.915,797873.768,1.9998621312,2313.5,1845823703.535,2024-01-01T00:00:00+00:00,65afd12b8f0cfa8b0b017489,0.0,941.004,2314.05,0.0,binance-futures,0.0,0.0,ETH,363,
1060,2024-01-01 17:41:00,ETHUSDT,2314.06,797741.023,0.00043448,556.262,1.0,2024-01-02T00:00:00+00:00,0.0,1846174255.294,849,1845119144.327,797741.023,0,0.0,235,1471566.512000001,184707.4809999999,0,1286859.031000001,2312.93,79.852,797847.501,1.969292532,2314.05,1845119144.327,2024-01-01T00:00:00+00:00,65afd12b8f0cfa8b0b01748d,0.0,636.114,2312.93,0.0,binance-futures,0.0,0.0,ETH,614,
1061,2024-01-01 17:42:00,ETHUSDT,2314.04,797771.717,0.00043412,295.42,1.0,2024-01-02T00:00:00+00:00,0.0,1845811326.576,976,1844937893.464,797731.038,0,0.0,480,1205943.7570000011,522497.8120000006,0,683445.9449999996,2312.65,225.864,797771.717,1.9840123837,2312.93,1844937893.464,2024-01-01T00:00:00+00:00,65afd12b8f0cfa8b0b017491,0.0,521.284,2312.65,0.0,binance-futures,0.0,0.0,ETH,496,
1062,2024-01-01 17:43:00,ETHUSDT,2313.78,797673.931,0.00043412,560.932,1.0,2024-01-02T00:00:00+00:00,0.0,1845187497.664,1344,1844963965.228,797644.809,0,0.0,756,2665110.9699999965,1367578.3890000004,0,1297532.581,2312.49,591.261,797771.717,2.0139569968,2312.65,1844499658.929,2024-01-01T00:00:00+00:00,65afd12c8f0cfa8b0b017495,0.0,1152.193,2312.92,0.0,binance-futures,0.0,0.0,ETH,588,
1063,2024-01-01 17:44:00,ETHUSDT,2313.0,797793.25,0.00043386,85.579,1.0,2024-01-02T00:00:00+00:00,0.0,1845112412.894,652,1845062297.506,797673.931,0,0.0,469,725390.9579999999,527450.9599999995,0,197939.9979999999,2312.79,228.051,797793.25,2.0511856029,2312.92,1844762724.786,2024-01-01T00:00:00+00:00,65afd12c8f0cfa8b0b017499,0.0,313.63,2313.0,0.0,binance-futures,0.0,0.0,ETH,183,
1064,2024-01-01 17:45:00,ETHUSDT,2314.12,797836.098,0.00043388,60.518,1.0,2024-01-02T00:00:00+00:00,0.0,1845942158.865,613,1845942158.865,797793.25,0,0.0,537,967706.9660000022,827713.2660000024,0,139993.7,2312.99,357.798,797841.378,2.1225981406,2313.0,1845062297.506,2024-01-01T00:00:00+00:00,65afd12c8f0cfa8b0b01749d,0.0,418.316,2314.11,0.0,binance-futures,0.0,0.0,ETH,76,
1065,2024-01-01 17:46:00,ETHUSDT,2315.96,797989.228,0.00043418,515.874,1.0,2024-01-02T00:00:00+00:00,0.0,1848079318.477,1324,1847704157.973,797836.098,0,0.0,855,2920527.426000016,1726028.4820000075,0,1194498.9439999976,2314.11,745.559,798065.592,2.1791863191,2314.11,1845942158.865,2024-01-01T00:00:00+00:00,65afd12d8f0cfa8b0b0174a1,0.0,1261.433,2315.09,0.0,binance-futures,0.0,0.0,ETH,469,
1066,2024-01-01 17:47:00,ETHUSDT,2315.09,797823.746,0.00043488,443.877,1.0,2024-01-02T00:00:00+00:00,296.214,1847704157.973,696,1846403495.368,797823.746,0,0.128,178,1278662.3430000013,251241.8729999999,1,1027420.4700000008,2313.87,108.551,797989.228,2.0082585588,2315.09,1846304034.039,2024-01-01T00:00:00+00:00,65afd12d8f0cfa8b0b0174a5,296.214,552.428,2313.88,0.0,binance-futures,0.128,0.0,ETH,518,
1067,2024-01-01 17:48:00,ETHUSDT,2313.88,797789.011,0.00043488,183.636,1.0,2024-01-02T00:00:00+00:00,0.0,1846403495.368,468,1845597120.157,797786.719,0,0.0,181,777650.3610000008,352811.5550000001,0,424838.8059999998,2313.16,152.517,797823.746,1.8854063359,2313.88,1845408326.922,2024-01-01T00:00:00+00:00,65afd12d8f0cfa8b0b0174a9,0.0,336.153,2313.39,0.0,binance-futures,0.0,0.0,ETH,287,
1068,2024-01-01 17:49:00,ETHUSDT,2315.29,797853.904,0.00043451,96.937,1.0,2024-01-02T00:00:00+00:00,0.0,1847183380.002,424,1847175401.463,797789.011,0,0.0,305,464323.4860000003,239913.795,0,224409.6910000001,2313.39,103.673,797853.904,2.0808129247,2313.39,1845597120.157,2024-01-01T00:00:00+00:00,65afd12e8f0cfa8b0b0174ad,0.0,200.61,2315.19,0.0,binance-futures,0.0,0.0,ETH,119,
1069,2024-01-01 17:50:00,ETHUSDT,2315.91,797406.216,0.0004341,306.394,1.0,2024-01-02T00:00:00+00:00,0.0,1847472738.449,796,1846350673.774,797406.216,0,0.0,516,2380847.928000006,1671406.2240000009,0,709441.7040000001,2315.18,721.837,797853.904,2.1180067756,2315.19,1846339800.055,2024-01-01T00:00:00+00:00,65afd12e8f0cfa8b0b0174b1,0.0,1028.231,2315.7,0.0,binance-futures,0.0,0.0,ETH,280,
1070,2024-01-01 17:51:00,ETHUSDT,2316.89,797410.601,0.00043417,445.08,1.0,2024-01-02T00:00:00+00:00,0.0,1847168277.728,827,1846734963.604,797406.216,0,0.0,411,1535340.0730000015,504328.5289999999,0,1031011.544,2315.53,217.735,797425.074,2.0995494604,2315.7,1846350673.774,2024-01-01T00:00:00+00:00,65afd12e8f0cfa8b0b0174b5,0.0,662.815,2316.16,0.0,binance-futures,0.0,0.0,ETH,416,
1071,2024-01-01 17:52:00,ETHUSDT,2316.47,797517.818,0.00043417,1035.199,1.0,2024-01-02T00:00:00+00:00,0.0,1847003238.852,1605,1846632863.774,797410.601,0,0.0,595,4863346.69999999,2466259.4649999994,0,2397087.235000003,2314.6,1065.237,797537.001,2.0784505382,2316.16,1845694551.181,2024-01-01T00:00:00+00:00,65afd12e8f0cfa8b0b0174b9,0.0,2100.436,2315.76,0.0,binance-futures,0.0,0.0,ETH,1010,
1072,2024-01-01 17:53:00,ETHUSDT,2315.99,797329.209,0.00043448,317.244,1.0,2024-01-02T00:00:00+00:00,0.0,1846667371.525,433,1846435140.689,797302.442,0,0.0,177,1097410.115999998,362745.7610000002,0,734664.3549999994,2315.44,156.653,797517.818,2.1876364831,2315.76,1846099730.945,2024-01-01T00:00:00+00:00,65afd12f8f0cfa8b0b0174bd,0.0,473.897,2315.84,0.0,binance-futures,0.0,0.0,ETH,256,
1073,2024-01-01 17:54:00,ETHUSDT,2316.34,797493.445,0.00043465,86.05,1.0,2024-01-02T00:00:00+00:00,0.0,1847067609.132,279,1847035890.649,797329.209,0,0.0,182,615531.3779999994,416244.0410000002,0,199287.337,2315.84,179.723,797493.445,2.2450816298,2315.84,1846431878.887,2024-01-01T00:00:00+00:00,65afd12f8f0cfa8b0b0174c1,0.0,265.773,2316.33,0.0,binance-futures,0.0,0.0,ETH,97,
1074,2024-01-01 17:55:00,ETHUSDT,2317.0,797554.538,0.00043497,150.949,1.0,2024-01-02T00:00:00+00:00,0.0,1847776070.702,360,1847776070.702,797493.445,0,0.0,242,991463.1419999998,641735.3120000003,0,349727.8299999999,2316.33,276.985,797561.102,2.2874902706,2316.33,1847035890.649,2024-01-01T00:00:00+00:00,65afd12f8f0cfa8b0b0174c5,0.0,427.934,2317.0,0.0,binance-futures,0.0,0.0,ETH,118,
1075,2024-01-01 17:56:00,ETHUSDT,2317.0,797482.602,0.00043566,411.904,1.0,2024-01-02T00:00:00+00:00,0.0,1847816196.157,528,1847009580.362,797467.322,0,0.0,81,1100801.782999999,146576.586,0,954225.1970000002,2316.05,63.265,797554.538,2.3208586313,2317.0,1847009580.362,2024-01-01T00:00:00+00:00,65afd1308f0cfa8b0b0174c9,0.0,475.169,2316.05,0.0,binance-futures,0.0,0.0,ETH,447,
1076,2024-01-01 17:57:00,ETHUSDT,2316.06,797450.672,0.00043566,273.485,1.0,2024-01-02T00:00:00+00:00,0.0,1847025207.45,574,1846066407.653,797450.672,0,0.0,126,1032874.4950000003,399549.7799999999,0,633324.7150000002,2314.95,172.576,797485.906,2.085603693,2316.05,1846066407.653,2024-01-01T00:00:00+00:00,65afd1308f0cfa8b0b0174cd,0.0,446.061,2314.95,0.0,binance-futures,0.0,0.0,ETH,448,
1077,2024-01-01 17:58:00,ETHUSDT,2315.83,797290.055,0.00043611,81.733,1.0,2024-01-02T00:00:00+00:00,0.0,1846544878.056,622,1845933772.739,797290.055,0,0.0,399,912106.979000002,722870.3779999997,0,189236.6009999998,2314.95,312.223,797450.672,2.0997589966,2314.95,1845917639.198,2024-01-01T00:00:00+00:00,65afd1308f0cfa8b0b0174d1,0.0,393.956,2315.26,0.0,binance-futures,0.0,0.0,ETH,223,
1078,2024-01-01 17:59:00,ETHUSDT,2316.02,797191.875,0.00043583,130.796,1.0,2024-01-02T00:00:00+00:00,0.0,1846491634.567,376,1846160977.65,797191.875,0,0.0,209,801582.978,498702.1670000001,0,302880.8110000002,2315.26,215.364,797299.585,2.2150990492,2315.26,1845933772.739,2024-01-01T00:00:00+00:00,65afd1318f0cfa8b0b0174d5,0.0,346.16,2315.87,0.0,binance-futures,0.0,0.0,ETH,167,
1079,2024-01-01 18:00:00,ETHUSDT,2318.26,797666.192,0.00043588,380.423,1.0,2024-01-02T00:00:00+00:00,0.0,1848922926.948,1329,1848922926.948,797191.875,0,0.0,1025,3551185.3779999893,2669581.941999996,0,881603.4360000007,2315.87,1152.254,797666.192,2.2369401746,2315.87,1846160977.65,2024-01-01T00:00:00+00:00,65afd1318f0cfa8b0b0174d9,0.0,1532.677,2318.23,0.0,binance-futures,0.0,0.0,ETH,304,
1080,2024-01-01 18:01:00,ETHUSDT,2318.23,797725.195,0.00043629,569.158,1.0,2024-01-02T00:00:00+00:00,20.855,1848934891.941,1387,1848643582.385,797666.192,1,0.009,507,2617616.6760000046,1298626.2380000013,0,1318990.438000003,2316.63,560.394,797843.301,2.163295533,2318.23,1848192566.864,2024-01-01T00:00:00+00:00,65afd1318f0cfa8b0b0174dd,0.0,1129.552,2318.07,0.009,binance-futures,0.0,20.855,ETH,880,
1081,2024-01-01 18:02:00,ETHUSDT,2318.49,797571.443,0.00043629,582.755,1.0,2024-01-02T00:00:00+00:00,0.0,1849027923.935,1280,1848993924.878,797571.443,0,0.0,598,2946800.4430000023,1595953.594,0,1350846.8489999983,2317.32,688.519,797725.195,2.1944967745,2318.07,1848429020.737,2024-01-01T00:00:00+00:00,65afd1318f0cfa8b0b0174e1,0.0,1271.274,2318.29,0.0,binance-futures,0.0,0.0,ETH,682,
1082,2024-01-01 18:03:00,ETHUSDT,2320.0,797554.416,0.00043655,862.717,1.0,2024-01-02T00:00:00+00:00,18281.971,1851371132.252,2539,1850113896.257,797554.416,4,7.882,1649,7840208.285000063,5839169.215000011,0,2001039.0700000029,2318.28,2517.671,798100.339,2.2636101971,2318.29,1848993924.878,2024-01-01T00:00:00+00:00,65afd1328f0cfa8b0b0174e5,0.0,3380.3880000001,2319.92,7.882,binance-futures,0.0,18281.971,ETH,890,
1083,2024-01-01 18:04:00,ETHUSDT,2319.99,797318.988,0.00043682,485.918,1.0,2024-01-02T00:00:00+00:00,0.0,1850122164.838,1236,1849551864.903,797318.988,0,0.0,599,2550829.586000009,1423682.442999999,0,1127147.1430000004,2318.92,613.767,797554.416,2.3327600399,2319.92,1849434803.981,2024-01-01T00:00:00+00:00,65afd1328f0cfa8b0b0174e9,0.0,1099.685,2319.71,0.0,binance-futures,0.0,0.0,ETH,637,
1084,2024-01-01 18:05:00,ETHUSDT,2319.9,797392.134,0.00043762,596.469,1.0,2024-01-02T00:00:00+00:00,0.0,1849744606.651,1765,1849742232.599,797318.988,0,0.0,1031,2868653.6340000057,1485357.233000002,0,1383296.400999999,2317.99,640.53,797392.134,2.1736346031,2319.71,1848232391.265,2024-01-01T00:00:00+00:00,65afd1328f0cfa8b0b0174ed,0.0,1236.999,2319.56,0.0,binance-futures,0.0,0.0,ETH,734,
1085,2024-01-01 18:06:00,ETHUSDT,2321.53,796563.303,0.00043762,1117.417,1.0,2024-01-02T00:00:00+00:00,42225.559,1850549885.113,3660,1847867550.299,796563.303,6,18.205,2198,11791836.822999911,9198533.93199999,0,2593302.891000014,2319.24,3964.18,797392.134,2.251126502,2319.56,1847867550.299,2024-01-01T00:00:00+00:00,65afd1338f0cfa8b0b0174f1,0.0,5081.5970000001,2319.8,18.205,binance-futures,0.0,42225.559,ETH,1462,
1086,2024-01-01 18:07:00,ETHUSDT,2323.95,796222.205,0.00043778,1381.085,1.0,2024-01-02T00:00:00+00:00,13500.286,1850168837.644,4568,1849277318.872,796222.205,8,5.814,3225,12432087.281999962,9224799.618,1,3207287.663999999,2319.8,3972.616,796563.303,2.2876997171,2319.8,1847631119.793,2024-01-01T00:00:00+00:00,65afd1338f0cfa8b0b0174f5,464.036,5353.7010000001,2322.63,5.614,binance-futures,0.2,13036.25,ETH,1343,
1087,2024-01-01 18:08:00,ETHUSDT,2329.39,794959.429,0.00043838,6419.4130000001,1.0,2024-01-02T00:00:00+00:00,212616.714,1852770692.52,13694,1850779097.414,794959.429,15,91.392,9565,48183354.839000575,33245603.536000144,0,14937751.302999929,2322.62,14287.287,796222.205,2.4337190806,2322.63,1849277318.872,2024-01-01T00:00:00+00:00,65afd1338f0cfa8b0b0174f9,0.0,20706.699999999,2328.39,91.392,binance-futures,0.0,212616.714,ETH,4129,
1088,2024-01-01 18:09:00,ETHUSDT,2328.39,794455.657,0.00043948,2003.549,1.0,2024-01-02T00:00:00+00:00,0.0,1850826849.188,3481,1847562242.249,794455.657,0,0.0,1369,8030732.543999974,3370422.820999999,0,4660309.72299997,2323.96,1449.011,794959.429,2.2036616161,2328.39,1847122364.437,2024-01-01T00:00:00+00:00,65afd1338f0cfa8b0b0174fd,0.0,3452.5600000001,2326.24,0.0,binance-futures,0.0,0.0,ETH,2112,
